row ID	Protein IDs	Protein names	id	logFC	P.Value	adj.P.Val
Row2007	Q53F19	Uncharacterized protein C17orf85	2788			
Row2008	Q53FT3	Protein Hikeshi	2789	-0.09063402230487938	0.7183102487828946	0.8693697003686573
Row2009	Q9P0S3;Q53FV1	ORM1-like protein 1;ORM1-like protein 2	2790			
Row2010	Q53G44	Interferon-induced protein 44-like	2791			
Row2011	Q53GQ0	Very-long-chain 3-oxoacyl-CoA reductase	2792	-0.8309294063205535	3.1018066777113723E-4	0.009740992885748905
Row2012	Q53GS9	U4/U6.U5 tri-snRNP-associated protein 2	2793	-0.21458588371993415	0.0988444912007455	0.35540674546236384
Row2013	Q53H12	Acylglycerol kinase, mitochondrial	2794	0.19175807622704966	0.5547976894100073	0.7860832612280322
Row2014	Q53H82	Beta-lactamase-like protein 2	2795	-0.21749564998104987	0.5752143295752586	0.798803752125316
Row2015	Q53H96	Pyrroline-5-carboxylate reductase 3	2796	-0.6605087437249644	0.45549500650087715	0.7198186612369322
Row2016	Q53HL2	Borealin	2797			
Row2017	Q53QZ3;Q9BRR9	Rho GTPase-activating protein 15	2798	-0.45079850402540345	0.5989410485603597	0.8099285274164827
Row2018	Q562R1	Beta-actin-like protein 2	2799	-4.350341188394861	9.70459839527089E-4	0.02205593014061532
Row2019	Q56VL3	OCIA domain-containing protein 2	2800	0.3083988182328241	0.34452554923642387	0.6247170892788226
Row2020	Q58FF6	Putative heat shock protein HSP 90-beta 4	2813			
Row2021	Q58FF8	Putative heat shock protein HSP 90-beta 2	2814	-0.4441822233410555	0.005238967316202943	0.07149667385195453
Row2022	Q5BJF2	Transmembrane protein 97	2815	1.932425864989149	5.75457047562061E-4	0.015167403610742893
Row2023	Q5BKZ1	DBIRD complex subunit ZNF326	2816	1.019385545361363	0.08495541700359958	0.3310325805964625
Row2024	Q5C9Z4	Nucleolar MIF4G domain-containing protein 1	2817	1.297235332345263	0.0797196540602188	0.3194845540511914
Row2025	Q5H9R7	Serine/threonine-protein phosphatase 6 regulatory subunit 3	2820	0.7342181839656519	0.18464557921738264	0.4670222451924304
Row2026	Q5HYI8	Rab-like protein 3	2821	-4.8550433649387905	1.4664684634398955E-4	0.005550019107787912
Row2027	Q5J8M3	ER membrane protein complex subunit 4	2822	-0.3986154818999488	0.27483350218476194	0.570540434915202
Row2028	Q5JPH6	Probable glutamate--tRNA ligase, mitochondrial	2823	-0.21125437681144632	0.23868440364917687	0.5302053688354498
Row2029	Q5JRX3	Presequence protease, mitochondrial	2825	1.6000929664087948	0.11237069742771028	0.37960730988274793
Row2030	Q5JTD0	Tight junction-associated protein 1	2826	0.5324982484330008	0.004487854480898982	0.06646421554805254
Row2031	Q5JTH9;REV__Q9SZR1	RRP12-like protein	2827	-0.015189257713267068	0.8993147759929618	0.9594858994626408
Row2032	Q5JTV8	Torsin-1A-interacting protein 1	2828	1.6410392553499697	0.001317674419492292	0.027392780889727086
Row2033	Q5JTZ9	Alanine--tRNA ligase, mitochondrial	2829	-4.7428808170161965	3.5535609653587747E-4	0.010490111969739103
Row2034	Q5JVF3	PCI domain-containing protein 2	2830	1.1859478466821862	0.06279069213005083	0.28544354767896846
Row2035	Q5JWF2;P38405	Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	2831	0.6000730199542019	0.16368793061807654	0.45234673294061967
Row2036	Q5M9N0	Coiled-coil domain-containing protein 158	2832	-0.7557515115755677	0.028530912506454627	0.1847001178049431
Row2037	Q5QJE6	Deoxynucleotidyltransferase terminal-interacting protein 2	2833	-1.302364525720698	0.30007694347941627	0.5899502733230002
Row2038	Q5R372	Rab GTPase-activating protein 1-like	2834	2.1350150705056627	1.6691062336088587E-4	0.006008782440991891
Row2039	Q5RKV6	Exosome complex component MTR3	2835	-0.4539810601062406	0.07233047527962173	0.3059019527585149
Row2040	Q5SRE5;H7C4K7	Nucleoporin NUP188 homolog	2836	-0.6787688315196583	0.48849456823971193	0.747943965479061
Row2041	Q5SSJ5	Heterochromatin protein 1-binding protein 3	2837	-0.1118995152151463	0.31854083095385816	0.6052605697505139
Row2042	Q5ST30	Valine--tRNA ligase, mitochondrial	2838	-0.3084186871173884	0.5499589462154156	0.7853655439111341
Row2043	Q5SY16	Polynucleotide 5-hydroxyl-kinase NOL9	2839			
Row2044	Q5T1M5	FK506-binding protein 15	2840			
Row2045	Q5T280	Putative methyltransferase C9orf114	2841	0.3638290203945225	0.4678866895364129	0.7290081591916739
Row2046	Q5T3I0	G patch domain-containing protein 4	2842	-0.09813473849854759	0.8378043052522022	0.9302176517604507
Row2047	Q5T4S7	E3 ubiquitin-protein ligase UBR4	2843	0.10866669882382851	0.7194513731922021	0.8693697003686573
Row2048	Q5T653	39S ribosomal protein L2, mitochondrial	2844			
Row2049	Q5T6F2	Ubiquitin-associated protein 2	2845	2.128637576018299	2.7148328369627955E-5	0.0016218802136011832
Row2050	Q5T6V5	UPF0553 protein C9orf64	2846	-0.7132826458138695	0.025659904790309884	0.1773515956807471
Row2051	Q5T8P6	RNA-binding protein 26	2847	1.7437739683089717	0.02089579264331887	0.1597695732936987
Row2052	Q5T9A4	ATPase family AAA domain-containing protein 3B	2848	0.5141202722939191	0.15393414671456981	0.44050141346116045
Row2053	Q5TA45	Integrator complex subunit 11	2849			
Row2054	Q5TBB1	Ribonuclease H2 subunit B	2850	0.42329563000491177	0.468471706635029	0.7290081591916739
Row2055	Q5TDH0;Q8WTU0	Protein DDI1 homolog 2	2851	0.09061804388246486	0.9010259070554751	0.9597405064906539
Row2056	Q5TEC6	Histone H3	2852	-0.049568552843542335	0.6771140334338288	0.8476847441461675
Row2057	Q5TEJ8	Protein THEMIS2	2853	0.294731165425393	0.047043594166920055	0.2458651240004728
Row2058	Q5TFE4	5-nucleotidase domain-containing protein 1	2854	0.8405716199616364	0.029509390610992572	0.18853465371336464
Row2059	Q5TZA2	Rootletin	2855	1.5419457070593836	0.0061775582217577	0.08141139227959256
Row2060	Q5U5X0	Complex III assembly factor LYRM7	2857	1.256334222919726	8.162676921066004E-4	0.019751001861464626
Row2061	Q5UCC4	ER membrane protein complex subunit 10	2858			
Row2062	Q5UIP0	Telomere-associated protein RIF1	2860	1.5621121162144078	0.00454738178174901	0.06646421554805254
Row2063	Q5VTL8	Pre-mRNA-splicing factor 38B	2861	0.364539143306267	0.45433354278408267	0.7183721661000838
Row2064	Q5VTR2	E3 ubiquitin-protein ligase BRE1A	2862	-0.8340953314305075	0.0922746948809035	0.34594785465849676
Row2065	Q5VWZ2	Lysophospholipase-like protein 1	2864	-0.40135872002102957	0.703355225699336	0.863687448529301
Row2066	Q5VYK3	Proteasome-associated protein ECM29 homolog	2865	0.2776672325921865	0.10684000966085909	0.3713845934543003
Row2067	Q5VYS8	Terminal uridylyltransferase 7	2866	-2.5982738328987125	1.446574766974647E-5	0.0011541320843538264
Row2068	Q5W0B1	RING finger protein 219	2868	0.021574580063379756	0.9209953012665901	0.965617915233203
Row2069	Q5W0V3	Protein FAM160B1	2869	0.14670816294975353	0.6956779554389909	0.859983804211014
Row2070	Q5XKP0	Protein QIL1	2870	0.7578685295691088	0.06930244115735543	0.29909474604753394
Row2071	Q63HN8	E3 ubiquitin-protein ligase RNF213	2871	0.8076440812595003	0.03181819284821366	0.19527390939893494
Row2072	Q9Y4E1;Q641Q2;Q5SRD0	WASH complex subunit FAM21C;WASH complex subunit FAM21A	2872			
Row2073	Q658Y4	Protein FAM91A1	2873			
Row2074	Q66K74	Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain	2875	0.06118231814605579	0.9322341205438938	0.9697058680098146
Row2075	Q66PJ3	ADP-ribosylation factor-like protein 6-interacting protein 4	2876	0.023356424598350856	0.9378422266829339	0.9697058680098146
Row2076	Q68EM7;Q17R89	Rho GTPase-activating protein 17	2884	-0.1655924165613385	0.6094721180482074	0.815163449918845
Row2077	Q69YN2	CWF19-like protein 1	2885	0.049124025784319514	0.9522093649442875	0.9756758227405543
Row2078	Q69YN4	Protein virilizer homolog	2886	-0.5263252794589306	0.5558345709405289	0.7860832612280322
Row2079	Q69YU5	Uncharacterized protein C12orf73	2887	0.305943493792455	0.3756967387739045	0.6530263168839661
Row2080	Q6DD88	Atlastin-3	2888	-0.16148276380420512	0.29676108605184415	0.5879454537080832
Row2081	Q6DKI1	60S ribosomal protein L7-like 1	2889	-0.16350059689954222	0.5299336447026042	0.7732370881495743
Row2082	Q6DRA6;Q6DN03	Putative histone H2B type 2-D;Putative histone H2B type 2-C	2890			
Row2083	Q6EEV6	Small ubiquitin-related modifier 4	2891			
Row2084	Q6FI81	Anamorsin	2892	0.07400034760811636	0.851132559524391	0.9373503065617323
Row2085	Q6IA86	Elongator complex protein 2	2893			
Row2086	Q6IAA8	Ragulator complex protein LAMTOR1	2894	-0.20499253996217348	0.37914669269207574	0.655677210953234
Row2087	Q6IAN0	Dehydrogenase/reductase SDR family member 7B	2895			
Row2088	Q6IBS0;H0Y858	Twinfilin-2	2896	0.8945329930764458	0.21800705124736702	0.5097176076706977
Row2089	Q6IN84	rRNA methyltransferase 1, mitochondrial	2899	-0.7278144557617878	0.01757710751606254	0.14953205010782888
Row2090	Q6IN85;Q5MIZ7	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	2900	-0.9643227809577404	0.15722636805200002	0.44542441313771985
Row2091	Q6IQ49	Protein SDE2 homolog	2901			
Row2092	Q6JBY9	CapZ-interacting protein	2902	0.16922299691502474	0.2871634068441742	0.5790540304231622
Row2093	Q6L8Q7	2,5-phosphodiesterase 12	2903	-7.570194059199618	6.227271153873033E-8	1.5657825054400678E-4
Row2094	Q8TCE6;Q6NSW5	Protein FAM45A;Protein FAM45B	2908			
Row2095	Q6NUM9	All-trans-retinol 13,14-reductase	2909			
Row2096	Q6NUQ4	Transmembrane protein 214	2910	0.3490871488782723	0.3857809547233922	0.6594240754739165
Row2097	Q6NVY1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	2911	0.7809157061283081	0.19545153656977868	0.48244632450867003
Row2098	Q6NXE6	Armadillo repeat-containing protein 6	2912	1.1779414680000073	0.13220149488073346	0.40907632378189224
Row2099	Q6NYC1	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6	2913	-1.2335802486068417	0.025613931533151717	0.1773515956807471
Row2100	Q6NYC8	Phostensin	2914	0.19867681304089757	0.3208635637737592	0.6075620527646807
Row2101	Q6NZY4	Zinc finger CCHC domain-containing protein 8	2915			
Row2102	Q6P179	Endoplasmic reticulum aminopeptidase 2	2916			
Row2103	Q6P1J9	Parafibromin	2917	1.390561231390972	0.0010784378721754421	0.023878731435518025
Row2104	Q6P1L8	39S ribosomal protein L14, mitochondrial	2918	-0.2427644613304949	0.7167927954905993	0.8693394955991163
Row2105	Q6P1Q9	Methyltransferase-like protein 2B	2919			
Row2106	Q6P2E9;A0A0J9YVX5;P48023;O60299;Q9H0J4;P08922	Enhancer of mRNA-decapping protein 4	2920	0.19549952475157895	0.1985870805899751	0.48501298742648447
Row2107	Q6P2Q9;Q9SSD2;Q9T0I6;REV__Q9LK70	Pre-mRNA-processing-splicing factor 8	2921	0.3058476694878536	0.045864555015966965	0.24220423328646598
Row2108	Q6P3X3	Tetratricopeptide repeat protein 27	2922	-2.1274938359023956	0.13622767352715212	0.4137284899713509
Row2109	Q6P4A7	Sideroflexin-4	2923			
Row2110	Q6P587	Acylpyruvase FAHD1, mitochondrial	2924	0.6986049396722152	0.2940458275234587	0.5861062004383862
Row2111	Q6P996;Q6P474	Pyridoxal-dependent decarboxylase domain-containing protein 1	2925	-0.055105997355216374	0.9128953580130496	0.9629925517642998
Row2112	Q6PD62	RNA polymerase-associated protein CTR9 homolog	2926	1.8221321873006922	0.002372816418003119	0.042972724330952186
Row2113	Q6PD74	Alpha- and gamma-adaptin-binding protein p34	2927			
Row2114	Q6PI48;F4JJT9	Aspartate--tRNA ligase, mitochondrial	2928	-2.1010975309592297	0.015306782097637788	0.14083786494959355
Row2115	Q6PJG2	ELM2 and SANT domain-containing protein 1	2929	0.28555627124334393	0.0755887710865966	0.31180925755044153
Row2116	Q6PJG6	BRCA1-associated ATM activator 1	2930			
Row2117	Q6PJT7	Zinc finger CCCH domain-containing protein 14	2931	0.29935223259159827	0.4943253012644755	0.7515294273418959
Row2118	Q6PKG0;Q659C4	La-related protein 1	2932	-0.09495906335150295	0.5371560057713525	0.7785618224093763
Row2119	Q6PL18;Q9ULI0	ATPase family AAA domain-containing protein 2;ATPase family AAA domain-containing protein 2B	2933	1.150999942480933	0.09459765801880952	0.34689725027518725
Row2120	Q6PL24	Protein TMED8	2934			
Row2121	Q6RFH5	WD repeat-containing protein 74	2935			
Row2122	Q6UB35	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	2936	1.8433589673931117	0.06326750761061291	0.2859480574872694
Row2123	Q6UN15;A0A0B4J203	Pre-mRNA 3-end-processing factor FIP1	2937	0.9545555564997912	0.004156859686954923	0.06325283399943779
Row2124	Q6UW68	Transmembrane protein 205	2938	1.7156405734570654	0.028368221866300614	0.1847001178049431
Row2125	Q6UWP7	Lysocardiolipin acyltransferase 1	2939	-0.21953893232232957	0.626167820635568	0.8219331382799173
Row2126	Q6UX04	Peptidyl-prolyl cis-trans isomerase CWC27 homolog	2940			
Row2127	Q6UXH1	Cysteine-rich with EGF-like domain protein 2	2941	0.7346783130630925	0.07149401382671224	0.30454592902807287
Row2128	Q6UXN9	WD repeat-containing protein 82	2942	0.1184561875426624	0.7500788493723167	0.8850195793521082
Row2129	Q6UXV4	MICOS complex subunit MIC27	2943			
Row2130	Q6WKZ4;Q7L804	Rab11 family-interacting protein 1	2944	1.2761028254590094	0.19581254625506578	0.4829061291102374
Row2131	Q6WRI0	Immunoglobulin superfamily member 10	2945			
Row2132	Q6XQN6	Nicotinate phosphoribosyltransferase	2947	-0.35276341084723484	0.5230507824595843	0.7693302988643212
Row2133	Q6XZF7	Dynamin-binding protein	2948	-0.4899339637851732	0.3346218910692178	0.619220406241544
Row2134	Q6Y1H2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	2949	-0.13080376870481203	0.5318246911825509	0.7733726543698967
Row2135	Q6Y7W6;REV__Q86UU1	PERQ amino acid-rich with GYF domain-containing protein 2	2950	-0.5908718978514145	0.09991823632339925	0.3579595068284886
Row2136	Q6YP21	Kynurenine--oxoglutarate transaminase 3	2951	0.4771250737019166	0.12188153927495013	0.3953783559776404
Row2137	Q6ZMI0	Protein phosphatase 1 regulatory subunit 21	2952			
Row2138	Q6ZMZ3	Nesprin-3	2954	-0.19898657241776618	0.5754852932900036	0.798803752125316
Row2139	Q6ZNJ1	Neurobeachin-like protein 2	2955			
Row2140	Q6ZRP7	Sulfhydryl oxidase 2	2956			
Row2141	Q6ZS81	WD repeat- and FYVE domain-containing protein 4	2957	0.8887333375370545	0.02084489953921197	0.1597695732936987
Row2142	Q6ZT62	NA	2958			
Row2143	Q6ZUJ8	Phosphoinositide 3-kinase adapter protein 1	2960	-0.2143874271736017	0.10803149330712743	0.37272326009296086
Row2144	Q70J99	Protein unc-13 homolog D	2963	-0.3749056045018726	0.08368690002066126	0.32949996937599957
Row2145	Q71DI3	Histone H3.2	2964			
Row2146	Q71RC2	La-related protein 4	2965	-0.925982369975948	0.12156723723176649	0.39522740562574304
Row2147	Q71U36	Tubulin alpha-1A chain	2966	-0.9625903624551917	2.958995373965512E-4	0.009494515591245862
Row2148	Q71UM5	40S ribosomal protein S27-like	2967	-0.4418722930111869	0.28274018480483765	0.575546964229363
Row2149	Q76FK4	Nucleolar protein 8	2968	-0.08889523199498583	0.9222885130611167	0.965801947696494
Row2150	Q7KZ85	Transcription elongation factor SPT6	2973	-0.3274758319586688	0.5793423273463775	0.8005342406311211
Row2151	Q7KZF4	Staphylococcal nuclease domain-containing protein 1	2974	-0.11920580342784248	0.27119175600964224	0.5649668763164883
Row2152	Q7KZI7;Q9P0L2;Q96L34	Serine/threonine-protein kinase MARK2;Serine/threonine-protein kinase MARK1	2975	-3.4658544858801577	0.0020947156296812794	0.039651246152777826
Row2153	Q7L014;Q8H0U8	Probable ATP-dependent RNA helicase DDX46	2976	0.11513703689168864	0.48823796633103267	0.7479390122517947
Row2154	Q7L0Y3	Mitochondrial ribonuclease P protein 1	2977	0.9712491782074189	0.055565315282366565	0.27073077397141015
Row2155	Q7L1Q6	Basic leucine zipper and W2 domain-containing protein 1	2978	0.09667889112138539	0.5524320488529891	0.7860832612280322
Row2156	Q7L2E3	Putative ATP-dependent RNA helicase DHX30	2979	0.8762789842140997	0.007602472577189406	0.09509533494857257
Row2157	Q7L2H7	Eukaryotic translation initiation factor 3 subunit M	2980	0.2492907111785243	0.2247633423461222	0.5143421601594982
Row2158	Q7L2J0	7SK snRNA methylphosphate capping enzyme	2981	-0.1920825972007485	0.7534522728720683	0.8863178259723489
Row2159	Q7L513	Fc receptor-like A	2982	-0.8211349077981502	0.1291789955002685	0.4048157056441536
Row2160	Q7L576	Cytoplasmic FMR1-interacting protein 1	2983			
Row2161	Q7L591	Docking protein 3	2984	-0.154844918568795	0.5063593368136594	0.7579983581510763
Row2162	Q7L5D6	Golgi to ER traffic protein 4 homolog	2985	-0.6444478314615409	0.4091376229738906	0.6819730451829051
Row2163	Q7L5N1	COP9 signalosome complex subunit 6	2986	0.9374793812534428	0.14889542779508627	0.4331046686813505
Row2164	Q7L8L6;REV__F4K1E9	FAST kinase domain-containing protein 5	2987	0.8556118663449119	0.14830328521567487	0.4331046686813505
Row2165	Q7LBC6;Q9Y4C1	Lysine-specific demethylase 3B	2988	-0.8746160425569052	0.08486262565349018	0.3310325805964625
Row2166	Q7LGA3	Heparan sulfate 2-O-sulfotransferase 1	2989	-0.4665170573562243	0.3107107635968841	0.598770309571138
Row2167	Q7RTV0;Q0WMV8;P0DI19	PHD finger-like domain-containing protein 5A	2990	-0.48859793612876956	0.10338598947654201	0.36540702485829685
Row2168	Q7Z2E3	Aprataxin	2993			
Row2169	Q7Z2T5	TRMT1-like protein	2994			
Row2170	Q7Z2W4;Q9H0J9	Zinc finger CCCH-type antiviral protein 1	2995	0.3048523199480293	0.23803057768970892	0.5302053688354498
Row2171	Q7Z2W9	39S ribosomal protein L21, mitochondrial	2996	-0.5917214988724915	0.01080011245952458	0.11721298522248737
Row2172	Q7Z2Z2	Elongation factor Tu GTP-binding domain-containing protein 1	2997			
Row2173	Q7Z3B4	Nucleoporin p54	2998	-0.19683550653456905	0.8599821969609938	0.9406838513176398
Row2174	Q7Z3E5	LisH domain-containing protein ARMC9	2999	0.33274667874745134	0.038343940277444186	0.2172577959673997
Row2175	Q7Z3K3	Pogo transposable element with ZNF domain	3000	1.2059076212705335	0.06367714158731727	0.2859480574872694
Row2176	Q7Z401	C-myc promoter-binding protein	3001	-0.6471868935290459	0.06900921734548371	0.2987026533781054
Row2177	Q7Z406	Myosin-14	3002	0.13078704168822952	0.5789757813706006	0.8005323215953222
Row2178	Q7Z417	Nuclear fragile X mental retardation-interacting protein 2	3003	0.1632053551458732	0.6004576369079957	0.8108650247723711
Row2179	Q7Z422	SUZ domain-containing protein 1	3004			
Row2180	Q7Z434	Mitochondrial antiviral-signaling protein	3005	-0.3573983528023774	0.24560065682502089	0.5375576327761495
Row2181	Q7Z460	CLIP-associating protein 1	3006	-0.0844445817819448	0.8526237891150834	0.9375582305722509
Row2182	Q7Z478	ATP-dependent RNA helicase DHX29	3007	0.37776643371819674	0.2339374628807751	0.5266199109315249
Row2183	Q7Z4G1	COMM domain-containing protein 6	3008			
Row2184	Q7Z4Q2	HEAT repeat-containing protein 3	3009	0.932577437850032	0.042757114316990044	0.23330684189233752
Row2185	Q7Z4S6	Kinesin-like protein KIF21A	3010	-0.19088868638203849	0.205159209416365	0.49099203546374093
Row2186	Q7Z4V5;Q9Y3E1	Hepatoma-derived growth factor-related protein 2	3011	0.502715342751749	0.3972741138656223	0.6720648619663707
Row2187	Q7Z4W1;REV__Q8LPF1	L-xylulose reductase	3012	0.12693423681362503	0.7569895236793994	0.8872234467262511
Row2188	Q7Z5L9	Interferon regulatory factor 2-binding protein 2	3013	0.18129717993281602	0.6879911392279949	0.8547768699499331
Row2189	Q7Z5R6	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein	3014	1.7196266659315995	1.5793427202395296E-4	0.00575582680265073
Row2190	Q7Z6A9	B- and T-lymphocyte attenuator	3015	-1.2242857749540264	0.16178670333559028	0.4496559235423306
Row2191	Q7Z6E9	E3 ubiquitin-protein ligase RBBP6	3016	-0.7681891602114135	0.055664557263066135	0.27073077397141015
Row2192	Q7Z6I6	Rho GTPase-activating protein 30	3017	0.41592923697846373	0.5342996888384768	0.7764316289648147
Row2193	Q7Z6J4	FYVE, RhoGEF and PH domain-containing protein 2	3018			
Row2194	Q7Z6Z7	E3 ubiquitin-protein ligase HUWE1	3019	0.7226441983878154	0.0271193892313716	0.18153387077326297
Row2195	Q7Z739	YTH domain-containing family protein 3	3020	-0.8167586375463678	0.09563781608625269	0.34811693352234024
Row2196	Q7Z7A4	PX domain-containing protein kinase-like protein	3021	-3.9022348692389954	4.64439148595363E-6	5.712601527722964E-4
Row2197	Q7Z7F0	UPF0469 protein KIAA0907	3022	-0.23175731262875487	0.594761481150611	0.8079778611857357
Row2198	Q7Z7H5	Transmembrane emp24 domain-containing protein 4	3023	0.11561207435594412	0.8970264731318313	0.9586994349226216
Row2199	Q7Z7H8	39S ribosomal protein L10, mitochondrial	3024			
Row2200	Q7Z7K6	Centromere protein V	3025			
Row2201	Q86SX6	Glutaredoxin-related protein 5, mitochondrial	3037	-2.9940644401486303	8.132585575154299E-6	7.744320199308222E-4
Row2202	Q86SZ2	Trafficking protein particle complex subunit 6B	3038			
Row2203	Q86T03	Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase	3039			
Row2204	Q86TB9	Protein PAT1 homolog 1	3040	-1.7317479573518213	0.043487575035455354	0.23511963645542897
Row2205	Q86TG7	Retrotransposon-derived protein PEG10	3041	-0.5919221077600163	0.23959832338989343	0.5302055851926277
Row2206	Q86TI2	Dipeptidyl peptidase 9	3042	0.2392022772682978	0.45705318453431953	0.7210782528568279
Row2207	Q86TU7	Histone-lysine N-methyltransferase setd3	3043	0.31293252154161166	0.14392694680626378	0.42657866161856495
Row2208	Q86U38	Nucleolar protein 9	3044	0.48934349485297446	0.5017806307064312	0.7557430723700944
Row2209	Q86U42;A6NDY0	Polyadenylate-binding protein 2	3045	3.7544109688393483	2.736255393829529E-4	0.008876292222620626
Row2210	Q86U44	N6-adenosine-methyltransferase 70 kDa subunit	3046	0.4011371953169842	0.3610583360578322	0.6413021709041641
Row2211	Q86U86	Protein polybromo-1	3047	3.817955592106877	0.018455963194142205	0.15180799830041203
Row2212	Q86U90	YrdC domain-containing protein, mitochondrial	3048	-0.17944414968287958	0.47475290982514956	0.7372280851151192
Row2213	Q86UE4	Protein LYRIC	3049	0.2146604105347123	0.36298451465429193	0.6421283190178094
Row2214	Q86UK7	Zinc finger protein 598	3050	-1.9265924453267473	0.03220119704567314	0.1959957395439734
Row2215	Q86UP2;REV__O49289;Q9Y4F3	Kinectin	3051	-0.18536856716764305	0.7011893016516051	0.8621036311851471
Row2216	Q86UV5	Ubiquitin carboxyl-terminal hydrolase 48	3052	-1.6045559957957494	0.0033988809509098586	0.05574164759492168
Row2217	Q86UX7	Fermitin family homolog 3	3053	-0.2405476807020932	0.14510070442519066	0.42919567080477233
Row2218	Q86V21	Acetoacetyl-CoA synthetase	3054	0.06830053526981672	0.8517001267189023	0.9374417502140937
Row2219	Q86V81	THO complex subunit 4	3055	-0.044072906292264236	0.7501354984528893	0.8850195793521082
Row2220	Q86VM9	Zinc finger CCCH domain-containing protein 18	3056	0.046561881736309374	0.7680603984694613	0.8940513786600355
Row2221	Q86VP6;O75155;REV__Q8LDG7;REV__Q8S9K7;REV__F4HYJ3	Cullin-associated NEDD8-dissociated protein 1	3057	0.019244112307639227	0.8918983272891761	0.9563690018734644
Row2222	Q86VR2	Protein FAM134C	3058	-0.6467736601602141	0.03165396550794488	0.19467188787386103
Row2223	Q86VU5	Catechol O-methyltransferase domain-containing protein 1	3059			
Row2224	Q86W24	NACHT, LRR and PYD domains-containing protein 14	3060			
Row2225	Q86W56	Poly(ADP-ribose) glycohydrolase	3061	-1.420476402510996	0.07639052655122446	0.3119267017383358
Row2226	Q86WB0	Nuclear-interacting partner of ALK	3062	0.02123599655791253	0.8394491871819987	0.9315992483313008
Row2227	Q86WJ1	Chromodomain-helicase-DNA-binding protein 1-like	3063	0.1612666516338308	0.6842585109681731	0.8540934986799353
Row2228	Q86WQ0	Nuclear receptor 2C2-associated protein	3064	-1.7381163519579665	5.958038270871945E-4	0.015430141988144271
Row2229	Q86X55	Histone-arginine methyltransferase CARM1	3065	-3.3410123880508245	1.973772339725593E-6	3.440710502435721E-4
Row2230	Q86X76	Nitrilase homolog 1	3066			
Row2231	Q86X83	COMM domain-containing protein 2	3067	-1.373167286678946	0.09091637788546834	0.3427651947865933
Row2232	Q86XP3	ATP-dependent RNA helicase DDX42	3068	-0.13380070372758368	0.5931558883392078	0.8069106831231989
Row2233	Q86Y56	Dynein assembly factor 5, axonemal	3069	0.12025274890464743	0.5151464185435461	0.7634097527813997
Row2234	Q86Y82	Syntaxin-12	3070	0.2284591115157717	0.5292495809699209	0.7732370881495743
Row2235	Q86YB8	ERO1-like protein beta	3071			
Row2236	Q86YN1	Dolichyldiphosphatase 1	3072	-0.44895801652475953	0.01464994112362136	0.13990270734579513
Row2237	Q86YP4	Transcriptional repressor p66-alpha	3073	0.17172761525149483	0.34334985061344225	0.623671387528144
Row2238	Q86YV0	RAS protein activator like-3	3074	0.2718687795818795	0.34157987841694676	0.6229531407439843
Row2239	Q86YV9	Hermansky-Pudlak syndrome 6 protein	3075			
Row2240	Q8IU81	Interferon regulatory factor 2-binding protein 1	3106			
Row2241	Q8IU85	Calcium/calmodulin-dependent protein kinase type 1D	3107	0.4295653107891937	0.5943545973820499	0.8077968561104104
Row2242	Q8IUE6	Histone H2A type 2-B	3108	-0.3187599091033313	0.022633813169790643	0.1657940855514193
Row2243	Q8IUF8	Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA	3109	0.4191819382238222	0.3163161217829312	0.6047702017507856
Row2244	Q8IUI8	Cytokine receptor-like factor 3	3111	1.4615995985429961	0.0012874860965065814	0.02695502806303141
Row2245	Q8IUR0	Trafficking protein particle complex subunit 5	3112			
Row2246	Q8IUR7	Armadillo repeat-containing protein 8	3113			
Row2247	Q8IUX4;A0A087WX48;Q96AK3	DNA dC->dU-editing enzyme APOBEC-3F	3114	-0.2051637870032046	0.7544333440825732	0.886579311995126
Row2248	Q8IV48	3-5 exoribonuclease 1	3115			
Row2249	Q8IV50	LysM and putative peptidoglycan-binding domain-containing protein 2	3116			
Row2250	Q8IV53	DENN domain-containing protein 1C	3117			
Row2251	Q8IVD9	NudC domain-containing protein 3	3118	-0.29460367884875893	0.05188905477776085	0.25962116898974585
Row2252	Q8IVG5	Sterile alpha motif domain-containing protein 9-like	3119			
Row2253	Q8IVM0	Coiled-coil domain-containing protein 50	3120	-1.0790799634119814	0.052370312903342466	0.26070348008544175
Row2254	Q8IVS2	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial	3121	0.02143694599955026	0.9789178722003796	0.9927054478651737
Row2255	Q8IVW6	AT-rich interactive domain-containing protein 3B	3122			
Row2256	Q8IWA0	WD repeat-containing protein 75	3123	-0.3917908746527914	0.5128800317615534	0.7623473583887742
Row2257	Q8IWB7	WD repeat and FYVE domain-containing protein 1	3124	-0.0245312509697051	0.9556934179125851	0.9780536712692031
Row2258	Q8IWS0	PHD finger protein 6	3127	-0.9336877154245649	0.08607329890617856	0.3319179622183969
